annotation_file,selected_object_count,split
tubingen_000118_000019_gtFine_polygons.json,9,train
tubingen_000119_000019_gtFine_polygons.json,12,train
tubingen_000120_000019_gtFine_polygons.json,15,train
tubingen_000121_000019_gtFine_polygons.json,7,train
tubingen_000122_000019_gtFine_polygons.json,24,train
tubingen_000123_000019_gtFine_polygons.json,6,train
tubingen_000124_000019_gtFine_polygons.json,38,train
tubingen_000125_000019_gtFine_polygons.json,20,train
tubingen_000126_000019_gtFine_polygons.json,11,train
tubingen_000127_000019_gtFine_polygons.json,13,train
tubingen_000128_000019_gtFine_polygons.json,11,train
tubingen_000129_000019_gtFine_polygons.json,5,train
tubingen_000130_000019_gtFine_polygons.json,2,train
tubingen_000131_000019_gtFine_polygons.json,26,train
tubingen_000132_000019_gtFine_polygons.json,6,train
tubingen_000133_000019_gtFine_polygons.json,5,train
tubingen_000134_000019_gtFine_polygons.json,4,train
tubingen_000135_000019_gtFine_polygons.json,5,train
tubingen_000136_000019_gtFine_polygons.json,1,train
tubingen_000137_000019_gtFine_polygons.json,21,train
tubingen_000138_000019_gtFine_polygons.json,5,train
tubingen_000139_000019_gtFine_polygons.json,5,train
tubingen_000140_000019_gtFine_polygons.json,7,train
tubingen_000141_000019_gtFine_polygons.json,13,train
tubingen_000142_000019_gtFine_polygons.json,1,train
tubingen_000143_000019_gtFine_polygons.json,21,train
ulm_000000_000019_gtFine_polygons.json,4,train
ulm_000001_000019_gtFine_polygons.json,16,train
ulm_000002_000019_gtFine_polygons.json,29,train
ulm_000003_000019_gtFine_polygons.json,15,train
ulm_000004_000019_gtFine_polygons.json,17,train
ulm_000005_000019_gtFine_polygons.json,22,train
ulm_000006_000019_gtFine_polygons.json,28,train
ulm_000007_000019_gtFine_polygons.json,8,train
ulm_000008_000019_gtFine_polygons.json,14,train
ulm_000009_000019_gtFine_polygons.json,6,train
ulm_000010_000019_gtFine_polygons.json,8,train
ulm_000011_000019_gtFine_polygons.json,13,train
ulm_000012_000019_gtFine_polygons.json,14,train
ulm_000013_000019_gtFine_polygons.json,13,train
ulm_000014_000019_gtFine_polygons.json,13,train
ulm_000015_000019_gtFine_polygons.json,10,train
ulm_000016_000019_gtFine_polygons.json,9,train
ulm_000017_000019_gtFine_polygons.json,16,train
ulm_000018_000019_gtFine_polygons.json,28,train
ulm_000019_000019_gtFine_polygons.json,24,train
ulm_000020_000019_gtFine_polygons.json,29,train
ulm_000021_000019_gtFine_polygons.json,4,train
ulm_000022_000019_gtFine_polygons.json,2,train
ulm_000023_000019_gtFine_polygons.json,11,train
ulm_000024_000019_gtFine_polygons.json,12,train
ulm_000025_000019_gtFine_polygons.json,16,train
ulm_000026_000019_gtFine_polygons.json,9,train
ulm_000027_000019_gtFine_polygons.json,9,train
ulm_000028_000019_gtFine_polygons.json,5,train
ulm_000029_000019_gtFine_polygons.json,5,train
ulm_000030_000019_gtFine_polygons.json,11,train
ulm_000031_000019_gtFine_polygons.json,6,train
ulm_000032_000019_gtFine_polygons.json,8,train
ulm_000033_000019_gtFine_polygons.json,9,train
ulm_000034_000019_gtFine_polygons.json,1,train
ulm_000035_000019_gtFine_polygons.json,1,train
ulm_000036_000019_gtFine_polygons.json,1,train
ulm_000037_000019_gtFine_polygons.json,17,train
ulm_000038_000019_gtFine_polygons.json,4,train
ulm_000039_000019_gtFine_polygons.json,15,train
ulm_000040_000019_gtFine_polygons.json,3,train
ulm_000041_000019_gtFine_polygons.json,5,train
ulm_000042_000019_gtFine_polygons.json,2,train
ulm_000043_000019_gtFine_polygons.json,3,train
ulm_000044_000019_gtFine_polygons.json,13,train
ulm_000045_000019_gtFine_polygons.json,3,train
ulm_000046_000019_gtFine_polygons.json,8,train
ulm_000047_000019_gtFine_polygons.json,13,train
ulm_000048_000019_gtFine_polygons.json,17,train
ulm_000049_000019_gtFine_polygons.json,15,train
ulm_000050_000019_gtFine_polygons.json,8,train
ulm_000051_000019_gtFine_polygons.json,6,train
ulm_000052_000019_gtFine_polygons.json,8,train
ulm_000053_000019_gtFine_polygons.json,11,train
ulm_000054_000019_gtFine_polygons.json,9,train
ulm_000055_000019_gtFine_polygons.json,18,train
ulm_000056_000019_gtFine_polygons.json,11,train
ulm_000057_000019_gtFine_polygons.json,23,train
ulm_000058_000019_gtFine_polygons.json,21,train
ulm_000059_000019_gtFine_polygons.json,14,train
ulm_000060_000019_gtFine_polygons.json,13,train
ulm_000061_000019_gtFine_polygons.json,18,train
ulm_000062_000019_gtFine_polygons.json,10,train
ulm_000063_000019_gtFine_polygons.json,7,train
ulm_000064_000019_gtFine_polygons.json,10,train
ulm_000065_000019_gtFine_polygons.json,11,train
ulm_000066_000019_gtFine_polygons.json,11,train
ulm_000067_000019_gtFine_polygons.json,21,train
ulm_000068_000019_gtFine_polygons.json,15,train
ulm_000069_000019_gtFine_polygons.json,20,train
ulm_000070_000019_gtFine_polygons.json,16,train
ulm_000071_000019_gtFine_polygons.json,12,train
ulm_000072_000019_gtFine_polygons.json,11,train
ulm_000073_000019_gtFine_polygons.json,31,train
ulm_000074_000019_gtFine_polygons.json,15,train
ulm_000075_000019_gtFine_polygons.json,22,train
ulm_000076_000019_gtFine_polygons.json,18,train
ulm_000077_000019_gtFine_polygons.json,6,train
ulm_000078_000019_gtFine_polygons.json,14,train
ulm_000079_000019_gtFine_polygons.json,8,train
ulm_000080_000019_gtFine_polygons.json,3,train
ulm_000081_000019_gtFine_polygons.json,5,train
ulm_000082_000019_gtFine_polygons.json,5,train
ulm_000083_000019_gtFine_polygons.json,5,train
ulm_000084_000019_gtFine_polygons.json,12,train
ulm_000085_000019_gtFine_polygons.json,7,train
ulm_000086_000019_gtFine_polygons.json,8,train
ulm_000087_000019_gtFine_polygons.json,19,train
ulm_000088_000019_gtFine_polygons.json,16,train
ulm_000089_000019_gtFine_polygons.json,19,train
ulm_000090_000019_gtFine_polygons.json,7,train
ulm_000091_000019_gtFine_polygons.json,8,train
ulm_000092_000019_gtFine_polygons.json,21,train
ulm_000093_000019_gtFine_polygons.json,17,train
ulm_000094_000019_gtFine_polygons.json,4,train
weimar_000000_000019_gtFine_polygons.json,5,train
weimar_000001_000019_gtFine_polygons.json,15,train
weimar_000002_000019_gtFine_polygons.json,16,train
weimar_000003_000019_gtFine_polygons.json,14,train
weimar_000004_000019_gtFine_polygons.json,6,train
weimar_000005_000019_gtFine_polygons.json,6,train
weimar_000006_000019_gtFine_polygons.json,10,train
weimar_000007_000019_gtFine_polygons.json,6,train
weimar_000008_000019_gtFine_polygons.json,22,train
weimar_000009_000019_gtFine_polygons.json,13,train
weimar_000010_000019_gtFine_polygons.json,14,train
weimar_000011_000019_gtFine_polygons.json,6,train
weimar_000012_000019_gtFine_polygons.json,10,train
weimar_000013_000019_gtFine_polygons.json,17,train
weimar_000014_000019_gtFine_polygons.json,29,train
weimar_000015_000019_gtFine_polygons.json,7,train
weimar_000016_000019_gtFine_polygons.json,16,train
weimar_000017_000019_gtFine_polygons.json,16,train
weimar_000018_000019_gtFine_polygons.json,7,train
weimar_000019_000019_gtFine_polygons.json,6,train
weimar_000020_000019_gtFine_polygons.json,12,train
weimar_000021_000019_gtFine_polygons.json,2,train
weimar_000022_000019_gtFine_polygons.json,4,train
weimar_000023_000019_gtFine_polygons.json,24,train
weimar_000024_000019_gtFine_polygons.json,26,train
weimar_000025_000019_gtFine_polygons.json,24,train
weimar_000026_000019_gtFine_polygons.json,8,train
weimar_000027_000019_gtFine_polygons.json,30,train
weimar_000028_000019_gtFine_polygons.json,19,train
weimar_000029_000019_gtFine_polygons.json,12,train
weimar_000030_000019_gtFine_polygons.json,11,train
weimar_000031_000019_gtFine_polygons.json,5,train
weimar_000032_000019_gtFine_polygons.json,10,train
weimar_000033_000019_gtFine_polygons.json,21,train
weimar_000034_000019_gtFine_polygons.json,17,train
weimar_000035_000019_gtFine_polygons.json,13,train
weimar_000036_000019_gtFine_polygons.json,21,train
weimar_000037_000019_gtFine_polygons.json,13,train
weimar_000038_000019_gtFine_polygons.json,15,train
weimar_000039_000019_gtFine_polygons.json,28,train
weimar_000040_000019_gtFine_polygons.json,20,train
weimar_000041_000019_gtFine_polygons.json,10,train
weimar_000042_000019_gtFine_polygons.json,26,train
weimar_000043_000019_gtFine_polygons.json,10,train
weimar_000044_000019_gtFine_polygons.json,1,train
weimar_000045_000019_gtFine_polygons.json,12,train
weimar_000046_000019_gtFine_polygons.json,7,train
weimar_000047_000019_gtFine_polygons.json,9,train
weimar_000048_000019_gtFine_polygons.json,10,train
weimar_000049_000019_gtFine_polygons.json,12,train
weimar_000050_000019_gtFine_polygons.json,9,train
weimar_000051_000019_gtFine_polygons.json,4,train
weimar_000052_000019_gtFine_polygons.json,9,train
weimar_000053_000019_gtFine_polygons.json,6,train
weimar_000054_000019_gtFine_polygons.json,9,train
weimar_000055_000019_gtFine_polygons.json,5,train
weimar_000056_000019_gtFine_polygons.json,2,train
weimar_000057_000019_gtFine_polygons.json,13,train
weimar_000058_000019_gtFine_polygons.json,16,train
weimar_000059_000019_gtFine_polygons.json,13,train
weimar_000060_000019_gtFine_polygons.json,24,train
weimar_000061_000019_gtFine_polygons.json,18,train
weimar_000062_000019_gtFine_polygons.json,17,train
weimar_000063_000019_gtFine_polygons.json,9,train
weimar_000064_000019_gtFine_polygons.json,9,train
weimar_000065_000019_gtFine_polygons.json,10,train
weimar_000066_000019_gtFine_polygons.json,23,train
weimar_000067_000019_gtFine_polygons.json,0,train
weimar_000068_000019_gtFine_polygons.json,4,train
weimar_000069_000019_gtFine_polygons.json,8,train
weimar_000070_000019_gtFine_polygons.json,14,train
weimar_000071_000019_gtFine_polygons.json,16,train
weimar_000072_000019_gtFine_polygons.json,13,train
weimar_000073_000019_gtFine_polygons.json,26,train
weimar_000074_000019_gtFine_polygons.json,18,train
weimar_000075_000019_gtFine_polygons.json,17,train
weimar_000076_000019_gtFine_polygons.json,4,train
weimar_000077_000019_gtFine_polygons.json,4,train
weimar_000078_000019_gtFine_polygons.json,5,train
weimar_000079_000019_gtFine_polygons.json,9,train
weimar_000080_000019_gtFine_polygons.json,14,train
weimar_000081_000019_gtFine_polygons.json,8,train
weimar_000082_000019_gtFine_polygons.json,9,train
weimar_000083_000019_gtFine_polygons.json,8,train
weimar_000084_000019_gtFine_polygons.json,9,train
weimar_000085_000019_gtFine_polygons.json,9,train
weimar_000086_000019_gtFine_polygons.json,11,train
weimar_000087_000019_gtFine_polygons.json,11,train
weimar_000088_000019_gtFine_polygons.json,10,train
weimar_000089_000019_gtFine_polygons.json,9,train
weimar_000090_000019_gtFine_polygons.json,22,train
weimar_000091_000019_gtFine_polygons.json,19,train
weimar_000092_000019_gtFine_polygons.json,16,train
weimar_000093_000019_gtFine_polygons.json,19,train
weimar_000094_000019_gtFine_polygons.json,10,train
weimar_000095_000019_gtFine_polygons.json,8,train
weimar_000096_000019_gtFine_polygons.json,19,train
weimar_000097_000019_gtFine_polygons.json,0,train
weimar_000098_000019_gtFine_polygons.json,16,train
weimar_000099_000019_gtFine_polygons.json,30,train
weimar_000100_000019_gtFine_polygons.json,11,train
weimar_000101_000019_gtFine_polygons.json,22,train
weimar_000102_000019_gtFine_polygons.json,23,train
weimar_000103_000019_gtFine_polygons.json,4,train
weimar_000104_000019_gtFine_polygons.json,20,train
weimar_000105_000019_gtFine_polygons.json,11,train
weimar_000106_000019_gtFine_polygons.json,7,train
weimar_000107_000019_gtFine_polygons.json,40,train
weimar_000108_000019_gtFine_polygons.json,18,train
weimar_000109_000019_gtFine_polygons.json,5,train
weimar_000110_000019_gtFine_polygons.json,2,train
weimar_000111_000019_gtFine_polygons.json,14,train
weimar_000112_000019_gtFine_polygons.json,8,train
weimar_000113_000019_gtFine_polygons.json,17,train
weimar_000114_000019_gtFine_polygons.json,6,train
weimar_000115_000019_gtFine_polygons.json,8,train
weimar_000116_000019_gtFine_polygons.json,11,train
weimar_000117_000019_gtFine_polygons.json,7,train
weimar_000118_000019_gtFine_polygons.json,1,train
weimar_000119_000019_gtFine_polygons.json,5,train
weimar_000120_000019_gtFine_polygons.json,15,train
weimar_000121_000019_gtFine_polygons.json,19,train
weimar_000122_000019_gtFine_polygons.json,15,train
weimar_000123_000019_gtFine_polygons.json,6,train
weimar_000124_000019_gtFine_polygons.json,5,train
weimar_000125_000019_gtFine_polygons.json,16,train
weimar_000126_000019_gtFine_polygons.json,6,train
weimar_000127_000019_gtFine_polygons.json,3,train
weimar_000128_000019_gtFine_polygons.json,14,train
weimar_000129_000019_gtFine_polygons.json,4,train
weimar_000130_000019_gtFine_polygons.json,11,train
weimar_000131_000019_gtFine_polygons.json,11,train
weimar_000132_000019_gtFine_polygons.json,18,train
weimar_000133_000019_gtFine_polygons.json,12,train
weimar_000134_000019_gtFine_polygons.json,2,train
weimar_000135_000019_gtFine_polygons.json,6,train
weimar_000136_000019_gtFine_polygons.json,7,train
weimar_000137_000019_gtFine_polygons.json,22,train
weimar_000138_000019_gtFine_polygons.json,25,train
weimar_000139_000019_gtFine_polygons.json,17,train
weimar_000140_000019_gtFine_polygons.json,7,train
weimar_000141_000019_gtFine_polygons.json,6,train
zurich_000000_000019_gtFine_polygons.json,6,train
zurich_000001_000019_gtFine_polygons.json,15,train
zurich_000002_000019_gtFine_polygons.json,7,train
zurich_000003_000019_gtFine_polygons.json,30,train
zurich_000004_000019_gtFine_polygons.json,10,train
zurich_000005_000019_gtFine_polygons.json,19,train
zurich_000006_000019_gtFine_polygons.json,18,train
zurich_000007_000019_gtFine_polygons.json,9,train
zurich_000008_000019_gtFine_polygons.json,5,train
zurich_000009_000019_gtFine_polygons.json,14,train
zurich_000010_000019_gtFine_polygons.json,15,train
zurich_000011_000019_gtFine_polygons.json,17,train
zurich_000012_000019_gtFine_polygons.json,9,train
zurich_000013_000019_gtFine_polygons.json,11,train
zurich_000014_000019_gtFine_polygons.json,14,train
zurich_000015_000019_gtFine_polygons.json,4,train
zurich_000016_000019_gtFine_polygons.json,20,train
zurich_000017_000019_gtFine_polygons.json,10,train
zurich_000018_000019_gtFine_polygons.json,14,train
zurich_000019_000019_gtFine_polygons.json,18,train
zurich_000020_000019_gtFine_polygons.json,9,train
zurich_000021_000019_gtFine_polygons.json,26,train
zurich_000022_000019_gtFine_polygons.json,11,train
zurich_000023_000019_gtFine_polygons.json,24,train
zurich_000024_000019_gtFine_polygons.json,20,train
zurich_000025_000019_gtFine_polygons.json,15,train
zurich_000026_000019_gtFine_polygons.json,21,train
zurich_000027_000019_gtFine_polygons.json,18,train
zurich_000028_000019_gtFine_polygons.json,16,train
zurich_000029_000019_gtFine_polygons.json,38,train
zurich_000030_000019_gtFine_polygons.json,15,train
zurich_000031_000019_gtFine_polygons.json,8,train
zurich_000032_000019_gtFine_polygons.json,17,train
zurich_000033_000019_gtFine_polygons.json,21,train
zurich_000034_000019_gtFine_polygons.json,18,train
zurich_000035_000019_gtFine_polygons.json,7,train
zurich_000036_000019_gtFine_polygons.json,13,train
zurich_000037_000019_gtFine_polygons.json,31,train
zurich_000038_000019_gtFine_polygons.json,32,train
zurich_000039_000019_gtFine_polygons.json,22,train
zurich_000040_000019_gtFine_polygons.json,30,train
zurich_000041_000019_gtFine_polygons.json,24,train
zurich_000042_000019_gtFine_polygons.json,44,train
zurich_000043_000019_gtFine_polygons.json,31,train
zurich_000044_000019_gtFine_polygons.json,13,train
zurich_000045_000019_gtFine_polygons.json,21,train
zurich_000046_000019_gtFine_polygons.json,4,train
zurich_000047_000019_gtFine_polygons.json,9,train
zurich_000048_000019_gtFine_polygons.json,10,train
zurich_000049_000019_gtFine_polygons.json,6,train
zurich_000050_000019_gtFine_polygons.json,3,train
zurich_000051_000019_gtFine_polygons.json,23,train
zurich_000052_000019_gtFine_polygons.json,22,train
zurich_000053_000019_gtFine_polygons.json,13,train
zurich_000054_000019_gtFine_polygons.json,17,train
zurich_000055_000019_gtFine_polygons.json,20,train
zurich_000056_000019_gtFine_polygons.json,17,train
zurich_000057_000019_gtFine_polygons.json,12,train
zurich_000058_000019_gtFine_polygons.json,29,train
zurich_000059_000019_gtFine_polygons.json,20,train
zurich_000060_000019_gtFine_polygons.json,34,train
zurich_000061_000019_gtFine_polygons.json,30,train
zurich_000062_000019_gtFine_polygons.json,27,train
zurich_000063_000019_gtFine_polygons.json,28,train
zurich_000064_000019_gtFine_polygons.json,14,train
zurich_000065_000019_gtFine_polygons.json,76,train
zurich_000066_000019_gtFine_polygons.json,23,train
zurich_000067_000019_gtFine_polygons.json,37,train
zurich_000068_000019_gtFine_polygons.json,63,train
zurich_000069_000019_gtFine_polygons.json,21,train
zurich_000070_000019_gtFine_polygons.json,36,train
zurich_000071_000019_gtFine_polygons.json,47,train
zurich_000072_000019_gtFine_polygons.json,42,train
zurich_000073_000019_gtFine_polygons.json,12,train
zurich_000074_000019_gtFine_polygons.json,25,train
zurich_000075_000019_gtFine_polygons.json,19,train
zurich_000076_000019_gtFine_polygons.json,12,train
zurich_000077_000019_gtFine_polygons.json,23,train
zurich_000078_000019_gtFine_polygons.json,18,train
zurich_000079_000019_gtFine_polygons.json,21,train
zurich_000080_000019_gtFine_polygons.json,31,train
zurich_000081_000019_gtFine_polygons.json,4,train
zurich_000082_000019_gtFine_polygons.json,2,train
zurich_000083_000019_gtFine_polygons.json,13,train
zurich_000084_000019_gtFine_polygons.json,26,train
zurich_000085_000019_gtFine_polygons.json,20,train
zurich_000086_000019_gtFine_polygons.json,36,train
zurich_000087_000019_gtFine_polygons.json,32,train
zurich_000088_000019_gtFine_polygons.json,16,train
zurich_000089_000019_gtFine_polygons.json,27,train
zurich_000090_000019_gtFine_polygons.json,31,train
zurich_000091_000019_gtFine_polygons.json,12,train
zurich_000092_000019_gtFine_polygons.json,30,train
zurich_000093_000019_gtFine_polygons.json,4,train
zurich_000094_000019_gtFine_polygons.json,5,train
zurich_000095_000019_gtFine_polygons.json,4,train
zurich_000096_000019_gtFine_polygons.json,8,train
zurich_000097_000019_gtFine_polygons.json,15,train
zurich_000098_000019_gtFine_polygons.json,12,train
zurich_000099_000019_gtFine_polygons.json,13,train
zurich_000100_000019_gtFine_polygons.json,21,train
zurich_000101_000019_gtFine_polygons.json,8,train
zurich_000102_000019_gtFine_polygons.json,12,train
zurich_000103_000019_gtFine_polygons.json,12,train
zurich_000104_000019_gtFine_polygons.json,15,train
zurich_000105_000019_gtFine_polygons.json,18,train
zurich_000106_000019_gtFine_polygons.json,16,train
zurich_000107_000019_gtFine_polygons.json,11,train
zurich_000108_000019_gtFine_polygons.json,2,train
zurich_000109_000019_gtFine_polygons.json,8,train
zurich_000110_000019_gtFine_polygons.json,15,train
zurich_000111_000019_gtFine_polygons.json,17,train
zurich_000112_000019_gtFine_polygons.json,8,train
zurich_000113_000019_gtFine_polygons.json,7,train
zurich_000114_000019_gtFine_polygons.json,13,train
zurich_000115_000019_gtFine_polygons.json,18,train
zurich_000116_000019_gtFine_polygons.json,18,train
zurich_000117_000019_gtFine_polygons.json,17,train
zurich_000118_000019_gtFine_polygons.json,18,train
zurich_000119_000019_gtFine_polygons.json,6,train
zurich_000120_000019_gtFine_polygons.json,10,train
zurich_000121_000019_gtFine_polygons.json,19,train
frankfurt_000000_000294_gtFine_polygons.json,7,val
frankfurt_000000_000576_gtFine_polygons.json,21,val
frankfurt_000000_001016_gtFine_polygons.json,9,val
frankfurt_000000_001236_gtFine_polygons.json,32,val
frankfurt_000000_001751_gtFine_polygons.json,25,val
frankfurt_000000_002196_gtFine_polygons.json,21,val
frankfurt_000000_002963_gtFine_polygons.json,17,val
frankfurt_000000_003025_gtFine_polygons.json,20,val
frankfurt_000000_003357_gtFine_polygons.json,17,val
frankfurt_000000_003920_gtFine_polygons.json,7,val
frankfurt_000000_004617_gtFine_polygons.json,10,val
frankfurt_000000_005543_gtFine_polygons.json,14,val
frankfurt_000000_005898_gtFine_polygons.json,14,val
frankfurt_000000_006589_gtFine_polygons.json,9,val
frankfurt_000000_007365_gtFine_polygons.json,7,val
frankfurt_000000_008206_gtFine_polygons.json,18,val
frankfurt_000000_008451_gtFine_polygons.json,16,val
frankfurt_000000_009291_gtFine_polygons.json,13,val
frankfurt_000000_009561_gtFine_polygons.json,18,val
frankfurt_000000_009688_gtFine_polygons.json,12,val
frankfurt_000000_009969_gtFine_polygons.json,16,val
frankfurt_000000_010351_gtFine_polygons.json,4,val
frankfurt_000000_010763_gtFine_polygons.json,5,val
frankfurt_000000_011007_gtFine_polygons.json,7,val
frankfurt_000000_011074_gtFine_polygons.json,7,val
frankfurt_000000_011461_gtFine_polygons.json,9,val
frankfurt_000000_011810_gtFine_polygons.json,17,val
frankfurt_000000_012009_gtFine_polygons.json,11,val
frankfurt_000000_012121_gtFine_polygons.json,13,val
frankfurt_000000_012868_gtFine_polygons.json,20,val
frankfurt_000000_013067_gtFine_polygons.json,13,val
frankfurt_000000_013240_gtFine_polygons.json,10,val
frankfurt_000000_013382_gtFine_polygons.json,16,val
frankfurt_000000_013942_gtFine_polygons.json,7,val
frankfurt_000000_014480_gtFine_polygons.json,7,val
frankfurt_000000_015389_gtFine_polygons.json,9,val
frankfurt_000000_015676_gtFine_polygons.json,12,val
frankfurt_000000_016005_gtFine_polygons.json,16,val
frankfurt_000000_016286_gtFine_polygons.json,17,val
frankfurt_000000_017228_gtFine_polygons.json,16,val
frankfurt_000000_017476_gtFine_polygons.json,20,val
frankfurt_000000_018797_gtFine_polygons.json,17,val
frankfurt_000000_019607_gtFine_polygons.json,21,val
frankfurt_000000_020215_gtFine_polygons.json,18,val
frankfurt_000000_020321_gtFine_polygons.json,27,val
frankfurt_000000_020880_gtFine_polygons.json,27,val
frankfurt_000000_021667_gtFine_polygons.json,16,val
frankfurt_000000_021879_gtFine_polygons.json,21,val
frankfurt_000000_022254_gtFine_polygons.json,15,val
frankfurt_000000_022797_gtFine_polygons.json,26,val
frankfurt_000001_000538_gtFine_polygons.json,14,val
frankfurt_000001_001464_gtFine_polygons.json,8,val
frankfurt_000001_002512_gtFine_polygons.json,12,val
frankfurt_000001_002646_gtFine_polygons.json,38,val
frankfurt_000001_002759_gtFine_polygons.json,23,val
frankfurt_000001_003056_gtFine_polygons.json,10,val
frankfurt_000001_003588_gtFine_polygons.json,20,val
frankfurt_000001_004327_gtFine_polygons.json,10,val
frankfurt_000001_004736_gtFine_polygons.json,13,val
frankfurt_000001_004859_gtFine_polygons.json,10,val
frankfurt_000001_005184_gtFine_polygons.json,19,val
frankfurt_000001_005410_gtFine_polygons.json,25,val
frankfurt_000001_005703_gtFine_polygons.json,18,val
frankfurt_000001_005898_gtFine_polygons.json,7,val
frankfurt_000001_007285_gtFine_polygons.json,14,val
frankfurt_000001_007407_gtFine_polygons.json,7,val
frankfurt_000001_007622_gtFine_polygons.json,12,val
frankfurt_000001_007857_gtFine_polygons.json,10,val
frankfurt_000001_007973_gtFine_polygons.json,18,val
frankfurt_000001_008200_gtFine_polygons.json,18,val
frankfurt_000001_008688_gtFine_polygons.json,12,val
frankfurt_000001_009058_gtFine_polygons.json,13,val
frankfurt_000001_009504_gtFine_polygons.json,26,val
frankfurt_000001_009854_gtFine_polygons.json,23,val
frankfurt_000001_010156_gtFine_polygons.json,21,val
frankfurt_000001_010444_gtFine_polygons.json,18,val
frankfurt_000001_010600_gtFine_polygons.json,17,val
frankfurt_000001_010830_gtFine_polygons.json,18,val
frankfurt_000001_011162_gtFine_polygons.json,31,val
frankfurt_000001_011715_gtFine_polygons.json,26,val
frankfurt_000001_011835_gtFine_polygons.json,25,val
frankfurt_000001_012038_gtFine_polygons.json,24,val
frankfurt_000001_012519_gtFine_polygons.json,27,val
frankfurt_000001_012699_gtFine_polygons.json,33,val
frankfurt_000001_012738_gtFine_polygons.json,28,val
frankfurt_000001_012870_gtFine_polygons.json,45,val
frankfurt_000001_013016_gtFine_polygons.json,32,val
frankfurt_000001_013496_gtFine_polygons.json,50,val
frankfurt_000001_013710_gtFine_polygons.json,32,val
frankfurt_000001_014221_gtFine_polygons.json,56,val
frankfurt_000001_014406_gtFine_polygons.json,31,val
frankfurt_000001_014565_gtFine_polygons.json,19,val
frankfurt_000001_014741_gtFine_polygons.json,25,val
frankfurt_000001_015091_gtFine_polygons.json,17,val
frankfurt_000001_015328_gtFine_polygons.json,39,val
frankfurt_000001_015768_gtFine_polygons.json,18,val
frankfurt_000001_016029_gtFine_polygons.json,22,val
frankfurt_000001_016273_gtFine_polygons.json,19,val
frankfurt_000001_016462_gtFine_polygons.json,25,val
frankfurt_000001_017101_gtFine_polygons.json,66,val
frankfurt_000001_017459_gtFine_polygons.json,32,val
frankfurt_000001_017842_gtFine_polygons.json,29,val
frankfurt_000001_018113_gtFine_polygons.json,12,val
frankfurt_000001_019698_gtFine_polygons.json,8,val
frankfurt_000001_019854_gtFine_polygons.json,19,val
frankfurt_000001_019969_gtFine_polygons.json,18,val
frankfurt_000001_020046_gtFine_polygons.json,17,val
frankfurt_000001_020287_gtFine_polygons.json,23,val
frankfurt_000001_020693_gtFine_polygons.json,24,val
frankfurt_000001_021406_gtFine_polygons.json,17,val
frankfurt_000001_021825_gtFine_polygons.json,16,val
frankfurt_000001_023235_gtFine_polygons.json,6,val
frankfurt_000001_023369_gtFine_polygons.json,10,val
frankfurt_000001_023769_gtFine_polygons.json,16,val
frankfurt_000001_024927_gtFine_polygons.json,23,val
frankfurt_000001_025512_gtFine_polygons.json,18,val
frankfurt_000001_025713_gtFine_polygons.json,13,val
frankfurt_000001_025921_gtFine_polygons.json,12,val
frankfurt_000001_027325_gtFine_polygons.json,9,val
frankfurt_000001_028232_gtFine_polygons.json,14,val
frankfurt_000001_028335_gtFine_polygons.json,24,val
frankfurt_000001_028590_gtFine_polygons.json,29,val
frankfurt_000001_028854_gtFine_polygons.json,19,val
frankfurt_000001_029086_gtFine_polygons.json,17,val
frankfurt_000001_029236_gtFine_polygons.json,18,val
frankfurt_000001_029600_gtFine_polygons.json,16,val
frankfurt_000001_030067_gtFine_polygons.json,22,val
frankfurt_000001_030310_gtFine_polygons.json,27,val
frankfurt_000001_030669_gtFine_polygons.json,12,val
frankfurt_000001_031266_gtFine_polygons.json,29,val
frankfurt_000001_031416_gtFine_polygons.json,30,val
frankfurt_000001_032018_gtFine_polygons.json,38,val
frankfurt_000001_032556_gtFine_polygons.json,35,val
frankfurt_000001_032711_gtFine_polygons.json,34,val
frankfurt_000001_032942_gtFine_polygons.json,31,val
frankfurt_000001_033655_gtFine_polygons.json,46,val
frankfurt_000001_034047_gtFine_polygons.json,25,val
frankfurt_000001_034816_gtFine_polygons.json,10,val
frankfurt_000001_035144_gtFine_polygons.json,37,val
frankfurt_000001_035864_gtFine_polygons.json,13,val
frankfurt_000001_037705_gtFine_polygons.json,30,val
frankfurt_000001_038245_gtFine_polygons.json,50,val
frankfurt_000001_038418_gtFine_polygons.json,18,val
frankfurt_000001_038645_gtFine_polygons.json,49,val
frankfurt_000001_038844_gtFine_polygons.json,20,val
frankfurt_000001_039895_gtFine_polygons.json,6,val
frankfurt_000001_040575_gtFine_polygons.json,24,val
frankfurt_000001_040732_gtFine_polygons.json,19,val
frankfurt_000001_041074_gtFine_polygons.json,11,val
frankfurt_000001_041354_gtFine_polygons.json,3,val
frankfurt_000001_041517_gtFine_polygons.json,4,val
frankfurt_000001_041664_gtFine_polygons.json,6,val
frankfurt_000001_042098_gtFine_polygons.json,16,val
frankfurt_000001_042384_gtFine_polygons.json,10,val
frankfurt_000001_042733_gtFine_polygons.json,14,val
frankfurt_000001_043395_gtFine_polygons.json,16,val
frankfurt_000001_043564_gtFine_polygons.json,7,val
frankfurt_000001_044227_gtFine_polygons.json,8,val
frankfurt_000001_044413_gtFine_polygons.json,13,val
frankfurt_000001_044525_gtFine_polygons.json,21,val
