annotation_file,class_name,bbox_width,bbox_height,bbox_area,bbox_area_ratio,split
frankfurt_000001_050149_gtFine_polygons.json,person,39,99,3861,0.001841,val
frankfurt_000001_050149_gtFine_polygons.json,bicycle,137,82,11234,0.005357,val
frankfurt_000001_050149_gtFine_polygons.json,rider,64,112,7168,0.003418,val
frankfurt_000001_050149_gtFine_polygons.json,bicycle,142,88,12496,0.005959,val
frankfurt_000001_050149_gtFine_polygons.json,person,77,128,9856,0.0047,val
frankfurt_000001_050149_gtFine_polygons.json,rider,77,128,9856,0.0047,val
frankfurt_000001_050149_gtFine_polygons.json,rider,74,117,8658,0.004128,val
frankfurt_000001_050149_gtFine_polygons.json,person,36,87,3132,0.001493,val
frankfurt_000001_050149_gtFine_polygons.json,rider,36,122,4392,0.002094,val
frankfurt_000001_050149_gtFine_polygons.json,person,40,91,3640,0.001736,val
frankfurt_000001_050149_gtFine_polygons.json,person,35,60,2100,0.001001,val
frankfurt_000001_050149_gtFine_polygons.json,bicycle,76,78,5928,0.002827,val
frankfurt_000001_050149_gtFine_polygons.json,rider,53,95,5035,0.002401,val
frankfurt_000001_050686_gtFine_polygons.json,car,25,20,500,0.000238,val
frankfurt_000001_050686_gtFine_polygons.json,person,13,47,611,0.000291,val
frankfurt_000001_050686_gtFine_polygons.json,car,43,23,989,0.000472,val
frankfurt_000001_050686_gtFine_polygons.json,car,27,16,432,0.000206,val
frankfurt_000001_050686_gtFine_polygons.json,car,36,25,900,0.000429,val
frankfurt_000001_050686_gtFine_polygons.json,car,28,22,616,0.000294,val
frankfurt_000001_050686_gtFine_polygons.json,car,55,43,2365,0.001128,val
frankfurt_000001_050686_gtFine_polygons.json,car,56,42,2352,0.001122,val
frankfurt_000001_050686_gtFine_polygons.json,car,158,160,25280,0.012054,val
frankfurt_000001_050686_gtFine_polygons.json,car,43,37,1591,0.000759,val
frankfurt_000001_050686_gtFine_polygons.json,car,87,53,4611,0.002199,val
frankfurt_000001_050686_gtFine_polygons.json,car,581,868,504308,0.240473,val
frankfurt_000001_050686_gtFine_polygons.json,person,17,50,850,0.000405,val
frankfurt_000001_050686_gtFine_polygons.json,person,13,38,494,0.000236,val
frankfurt_000001_050686_gtFine_polygons.json,person,19,49,931,0.000444,val
frankfurt_000001_051516_gtFine_polygons.json,person,52,115,5980,0.002851,val
frankfurt_000001_051516_gtFine_polygons.json,person,45,120,5400,0.002575,val
frankfurt_000001_051737_gtFine_polygons.json,car,16,12,192,9.2e-05,val
frankfurt_000001_051737_gtFine_polygons.json,car,18,11,198,9.4e-05,val
frankfurt_000001_051737_gtFine_polygons.json,car,24,17,408,0.000195,val
frankfurt_000001_051737_gtFine_polygons.json,car,20,22,440,0.00021,val
frankfurt_000001_051737_gtFine_polygons.json,car,17,25,425,0.000203,val
frankfurt_000001_051737_gtFine_polygons.json,car,37,28,1036,0.000494,val
frankfurt_000001_051737_gtFine_polygons.json,person,11,35,385,0.000184,val
frankfurt_000001_051737_gtFine_polygons.json,person,9,27,243,0.000116,val
frankfurt_000001_051737_gtFine_polygons.json,person,10,28,280,0.000134,val
frankfurt_000001_051737_gtFine_polygons.json,person,11,38,418,0.000199,val
frankfurt_000001_051737_gtFine_polygons.json,person,10,37,370,0.000176,val
frankfurt_000001_051737_gtFine_polygons.json,car,18,13,234,0.000112,val
frankfurt_000001_051737_gtFine_polygons.json,car,41,27,1107,0.000528,val
frankfurt_000001_051737_gtFine_polygons.json,car,33,34,1122,0.000535,val
frankfurt_000001_051737_gtFine_polygons.json,car,80,59,4720,0.002251,val
frankfurt_000001_051737_gtFine_polygons.json,car,218,115,25070,0.011954,val
frankfurt_000001_051737_gtFine_polygons.json,person,19,69,1311,0.000625,val
frankfurt_000001_051737_gtFine_polygons.json,person,33,79,2607,0.001243,val
frankfurt_000001_051737_gtFine_polygons.json,person,21,81,1701,0.000811,val
frankfurt_000001_051737_gtFine_polygons.json,person,34,89,3026,0.001443,val
frankfurt_000001_051737_gtFine_polygons.json,person,28,81,2268,0.001081,val
frankfurt_000001_051737_gtFine_polygons.json,person,29,88,2552,0.001217,val
frankfurt_000001_051737_gtFine_polygons.json,person,40,145,5800,0.002766,val
frankfurt_000001_051737_gtFine_polygons.json,person,21,49,1029,0.000491,val
frankfurt_000001_051737_gtFine_polygons.json,person,42,134,5628,0.002684,val
frankfurt_000001_051737_gtFine_polygons.json,person,77,216,16632,0.007931,val
frankfurt_000001_051737_gtFine_polygons.json,person,96,256,24576,0.011719,val
frankfurt_000001_051737_gtFine_polygons.json,person,67,229,15343,0.007316,val
frankfurt_000001_051807_gtFine_polygons.json,person,9,31,279,0.000133,val
frankfurt_000001_051807_gtFine_polygons.json,person,16,36,576,0.000275,val
frankfurt_000001_051807_gtFine_polygons.json,car,18,14,252,0.00012,val
frankfurt_000001_051807_gtFine_polygons.json,car,24,14,336,0.00016,val
frankfurt_000001_051807_gtFine_polygons.json,car,68,42,2856,0.001362,val
frankfurt_000001_051807_gtFine_polygons.json,person,13,38,494,0.000236,val
frankfurt_000001_051807_gtFine_polygons.json,motorcycle,65,41,2665,0.001271,val
frankfurt_000001_051807_gtFine_polygons.json,car,44,24,1056,0.000504,val
frankfurt_000001_051807_gtFine_polygons.json,car,30,25,750,0.000358,val
frankfurt_000001_051807_gtFine_polygons.json,car,27,24,648,0.000309,val
frankfurt_000001_051807_gtFine_polygons.json,car,21,30,630,0.0003,val
frankfurt_000001_051807_gtFine_polygons.json,car,31,35,1085,0.000517,val
frankfurt_000001_051807_gtFine_polygons.json,car,26,34,884,0.000422,val
frankfurt_000001_051807_gtFine_polygons.json,person,17,47,799,0.000381,val
frankfurt_000001_051807_gtFine_polygons.json,car,24,32,768,0.000366,val
frankfurt_000001_051807_gtFine_polygons.json,person,18,55,990,0.000472,val
frankfurt_000001_051807_gtFine_polygons.json,person,16,48,768,0.000366,val
frankfurt_000001_051807_gtFine_polygons.json,person,18,52,936,0.000446,val
frankfurt_000001_051807_gtFine_polygons.json,person,32,81,2592,0.001236,val
frankfurt_000001_051807_gtFine_polygons.json,person,39,97,3783,0.001804,val
frankfurt_000001_051807_gtFine_polygons.json,person,46,95,4370,0.002084,val
frankfurt_000001_051807_gtFine_polygons.json,person,79,218,17222,0.008212,val
frankfurt_000001_051807_gtFine_polygons.json,person,87,229,19923,0.0095,val
frankfurt_000001_051807_gtFine_polygons.json,person,78,264,20592,0.009819,val
frankfurt_000001_051807_gtFine_polygons.json,car,25,29,725,0.000346,val
frankfurt_000001_051807_gtFine_polygons.json,car,36,33,1188,0.000566,val
frankfurt_000001_051807_gtFine_polygons.json,car,40,33,1320,0.000629,val
frankfurt_000001_051807_gtFine_polygons.json,car,43,39,1677,0.0008,val
frankfurt_000001_051807_gtFine_polygons.json,car,65,51,3315,0.001581,val
frankfurt_000001_051807_gtFine_polygons.json,person,45,56,2520,0.001202,val
frankfurt_000001_051807_gtFine_polygons.json,person,25,45,1125,0.000536,val
frankfurt_000001_051807_gtFine_polygons.json,car,128,80,10240,0.004883,val
frankfurt_000001_051807_gtFine_polygons.json,car,191,92,17572,0.008379,val
frankfurt_000001_052120_gtFine_polygons.json,car,341,224,76384,0.036423,val
frankfurt_000001_052120_gtFine_polygons.json,person,11,21,231,0.00011,val
frankfurt_000001_052120_gtFine_polygons.json,person,9,11,99,4.7e-05,val
frankfurt_000001_052120_gtFine_polygons.json,car,100,74,7400,0.003529,val
frankfurt_000001_052120_gtFine_polygons.json,car,82,52,4264,0.002033,val
frankfurt_000001_052120_gtFine_polygons.json,car,103,82,8446,0.004027,val
frankfurt_000001_052120_gtFine_polygons.json,car,104,98,10192,0.00486,val
frankfurt_000001_052120_gtFine_polygons.json,car,77,130,10010,0.004773,val
frankfurt_000001_052120_gtFine_polygons.json,car,451,304,137104,0.065376,val
frankfurt_000001_052120_gtFine_polygons.json,car,167,389,64963,0.030977,val
frankfurt_000001_052120_gtFine_polygons.json,person,26,40,1040,0.000496,val
frankfurt_000001_052120_gtFine_polygons.json,car,70,38,2660,0.001268,val
frankfurt_000001_052120_gtFine_polygons.json,person,27,69,1863,0.000888,val
frankfurt_000001_052120_gtFine_polygons.json,person,42,89,3738,0.001782,val
frankfurt_000001_052120_gtFine_polygons.json,person,43,119,5117,0.00244,val
frankfurt_000001_052120_gtFine_polygons.json,person,44,104,4576,0.002182,val
frankfurt_000001_052120_gtFine_polygons.json,person,42,104,4368,0.002083,val
frankfurt_000001_052120_gtFine_polygons.json,bicycle,101,77,7777,0.003708,val
frankfurt_000001_052120_gtFine_polygons.json,person,10,36,360,0.000172,val
frankfurt_000001_052594_gtFine_polygons.json,person,20,29,580,0.000277,val
frankfurt_000001_052594_gtFine_polygons.json,car,66,25,1650,0.000787,val
frankfurt_000001_052594_gtFine_polygons.json,person,12,30,360,0.000172,val
frankfurt_000001_052594_gtFine_polygons.json,person,24,70,1680,0.000801,val
frankfurt_000001_052594_gtFine_polygons.json,person,14,31,434,0.000207,val
frankfurt_000001_052594_gtFine_polygons.json,person,29,73,2117,0.001009,val
frankfurt_000001_052594_gtFine_polygons.json,person,30,67,2010,0.000958,val
frankfurt_000001_052594_gtFine_polygons.json,person,12,37,444,0.000212,val
frankfurt_000001_052594_gtFine_polygons.json,person,14,41,574,0.000274,val
frankfurt_000001_052594_gtFine_polygons.json,car,76,18,1368,0.000652,val
frankfurt_000001_052594_gtFine_polygons.json,person,16,36,576,0.000275,val
frankfurt_000001_052594_gtFine_polygons.json,person,22,46,1012,0.000483,val
frankfurt_000001_052594_gtFine_polygons.json,person,19,36,684,0.000326,val
frankfurt_000001_052594_gtFine_polygons.json,person,14,33,462,0.00022,val
frankfurt_000001_052594_gtFine_polygons.json,person,17,38,646,0.000308,val
frankfurt_000001_052594_gtFine_polygons.json,person,18,44,792,0.000378,val
frankfurt_000001_052594_gtFine_polygons.json,person,20,59,1180,0.000563,val
frankfurt_000001_052594_gtFine_polygons.json,car,328,165,54120,0.025806,val
frankfurt_000001_052594_gtFine_polygons.json,person,164,421,69044,0.032923,val
frankfurt_000001_052594_gtFine_polygons.json,person,233,426,99258,0.04733,val
frankfurt_000001_052594_gtFine_polygons.json,person,16,32,512,0.000244,val
frankfurt_000001_052594_gtFine_polygons.json,person,19,33,627,0.000299,val
frankfurt_000001_052594_gtFine_polygons.json,person,21,35,735,0.00035,val
frankfurt_000001_052594_gtFine_polygons.json,person,14,33,462,0.00022,val
frankfurt_000001_052594_gtFine_polygons.json,person,10,27,270,0.000129,val
frankfurt_000001_052594_gtFine_polygons.json,person,24,59,1416,0.000675,val
frankfurt_000001_052594_gtFine_polygons.json,person,43,82,3526,0.001681,val
frankfurt_000001_052594_gtFine_polygons.json,person,16,59,944,0.00045,val
frankfurt_000001_052594_gtFine_polygons.json,person,29,67,1943,0.000926,val
frankfurt_000001_052594_gtFine_polygons.json,person,47,117,5499,0.002622,val
frankfurt_000001_052594_gtFine_polygons.json,person,48,123,5904,0.002815,val
frankfurt_000001_052594_gtFine_polygons.json,person,30,44,1320,0.000629,val
frankfurt_000001_052594_gtFine_polygons.json,rider,46,73,3358,0.001601,val
frankfurt_000001_052594_gtFine_polygons.json,bicycle,36,54,1944,0.000927,val
frankfurt_000001_052594_gtFine_polygons.json,rider,46,103,4738,0.002259,val
frankfurt_000001_052594_gtFine_polygons.json,bicycle,46,76,3496,0.001667,val
frankfurt_000001_052594_gtFine_polygons.json,person,19,68,1292,0.000616,val
frankfurt_000001_052594_gtFine_polygons.json,person,139,368,51152,0.024391,val
frankfurt_000001_052594_gtFine_polygons.json,bicycle,141,89,12549,0.005984,val
frankfurt_000001_052594_gtFine_polygons.json,rider,91,157,14287,0.006813,val
frankfurt_000001_052594_gtFine_polygons.json,bicycle,113,101,11413,0.005442,val
frankfurt_000001_052594_gtFine_polygons.json,bicycle,91,76,6916,0.003298,val
frankfurt_000001_052594_gtFine_polygons.json,rider,57,104,5928,0.002827,val
frankfurt_000001_053102_gtFine_polygons.json,person,13,39,507,0.000242,val
frankfurt_000001_053102_gtFine_polygons.json,person,16,57,912,0.000435,val
frankfurt_000001_053102_gtFine_polygons.json,car,87,32,2784,0.001328,val
frankfurt_000001_053102_gtFine_polygons.json,car,46,26,1196,0.00057,val
frankfurt_000001_053102_gtFine_polygons.json,person,15,41,615,0.000293,val
frankfurt_000001_053102_gtFine_polygons.json,person,11,38,418,0.000199,val
frankfurt_000001_053102_gtFine_polygons.json,person,11,36,396,0.000189,val
frankfurt_000001_053102_gtFine_polygons.json,person,8,31,248,0.000118,val
frankfurt_000001_053102_gtFine_polygons.json,person,16,39,624,0.000298,val
frankfurt_000001_053102_gtFine_polygons.json,person,21,49,1029,0.000491,val
frankfurt_000001_053102_gtFine_polygons.json,person,19,56,1064,0.000507,val
frankfurt_000001_053102_gtFine_polygons.json,person,11,27,297,0.000142,val
frankfurt_000001_053102_gtFine_polygons.json,person,17,36,612,0.000292,val
frankfurt_000001_053102_gtFine_polygons.json,person,7,27,189,9e-05,val
frankfurt_000001_053102_gtFine_polygons.json,person,12,30,360,0.000172,val
frankfurt_000001_053102_gtFine_polygons.json,person,13,38,494,0.000236,val
frankfurt_000001_053102_gtFine_polygons.json,person,16,36,576,0.000275,val
frankfurt_000001_053102_gtFine_polygons.json,person,8,33,264,0.000126,val
frankfurt_000001_053102_gtFine_polygons.json,person,17,45,765,0.000365,val
frankfurt_000001_053102_gtFine_polygons.json,person,24,52,1248,0.000595,val
frankfurt_000001_053102_gtFine_polygons.json,person,18,49,882,0.000421,val
frankfurt_000001_053102_gtFine_polygons.json,rider,34,70,2380,0.001135,val
frankfurt_000001_053102_gtFine_polygons.json,bicycle,31,44,1364,0.00065,val
frankfurt_000001_053102_gtFine_polygons.json,person,28,60,1680,0.000801,val
frankfurt_000001_053102_gtFine_polygons.json,person,21,55,1155,0.000551,val
frankfurt_000001_053102_gtFine_polygons.json,person,25,71,1775,0.000846,val
frankfurt_000001_053102_gtFine_polygons.json,person,26,71,1846,0.00088,val
frankfurt_000001_053102_gtFine_polygons.json,person,30,56,1680,0.000801,val
frankfurt_000001_053102_gtFine_polygons.json,rider,74,99,7326,0.003493,val
frankfurt_000001_053102_gtFine_polygons.json,rider,79,144,11376,0.005424,val
frankfurt_000001_053102_gtFine_polygons.json,bicycle,159,106,16854,0.008037,val
frankfurt_000001_053102_gtFine_polygons.json,bicycle,106,117,12402,0.005914,val
frankfurt_000001_053102_gtFine_polygons.json,rider,59,125,7375,0.003517,val
frankfurt_000001_053102_gtFine_polygons.json,bicycle,119,88,10472,0.004993,val
frankfurt_000001_053102_gtFine_polygons.json,rider,65,102,6630,0.003161,val
frankfurt_000001_053102_gtFine_polygons.json,bicycle,87,63,5481,0.002614,val
frankfurt_000001_053102_gtFine_polygons.json,person,24,50,1200,0.000572,val
frankfurt_000001_053102_gtFine_polygons.json,person,36,98,3528,0.001682,val
frankfurt_000001_053102_gtFine_polygons.json,person,36,94,3384,0.001614,val
frankfurt_000001_053102_gtFine_polygons.json,person,34,97,3298,0.001573,val
frankfurt_000001_053102_gtFine_polygons.json,car,487,150,73050,0.034833,val
frankfurt_000001_054077_gtFine_polygons.json,bicycle,80,67,5360,0.002556,val
frankfurt_000001_054077_gtFine_polygons.json,person,33,67,2211,0.001054,val
frankfurt_000001_054077_gtFine_polygons.json,person,41,123,5043,0.002405,val
frankfurt_000001_054077_gtFine_polygons.json,person,46,114,5244,0.002501,val
frankfurt_000001_054077_gtFine_polygons.json,bicycle,113,79,8927,0.004257,val
frankfurt_000001_054077_gtFine_polygons.json,person,38,101,3838,0.00183,val
frankfurt_000001_054077_gtFine_polygons.json,car,346,130,44980,0.021448,val
frankfurt_000001_054077_gtFine_polygons.json,person,68,131,8908,0.004248,val
frankfurt_000001_054077_gtFine_polygons.json,person,71,149,10579,0.005044,val
frankfurt_000001_054077_gtFine_polygons.json,person,50,153,7650,0.003648,val
frankfurt_000001_054077_gtFine_polygons.json,bicycle,71,72,5112,0.002438,val
frankfurt_000001_054077_gtFine_polygons.json,bicycle,112,73,8176,0.003899,val
frankfurt_000001_054219_gtFine_polygons.json,person,38,100,3800,0.001812,val
frankfurt_000001_054219_gtFine_polygons.json,person,28,82,2296,0.001095,val
frankfurt_000001_054219_gtFine_polygons.json,person,36,80,2880,0.001373,val
frankfurt_000001_054219_gtFine_polygons.json,rider,56,172,9632,0.004593,val
frankfurt_000001_054219_gtFine_polygons.json,person,59,204,12036,0.005739,val
frankfurt_000001_054219_gtFine_polygons.json,bicycle,96,87,8352,0.003983,val
frankfurt_000001_054219_gtFine_polygons.json,person,44,186,8184,0.003902,val
frankfurt_000001_054219_gtFine_polygons.json,person,77,226,17402,0.008298,val
frankfurt_000001_054219_gtFine_polygons.json,person,117,145,16965,0.00809,val
frankfurt_000001_054219_gtFine_polygons.json,person,53,197,10441,0.004979,val
frankfurt_000001_054219_gtFine_polygons.json,person,98,251,24598,0.011729,val
frankfurt_000001_054219_gtFine_polygons.json,bicycle,124,192,23808,0.011353,val
frankfurt_000001_054219_gtFine_polygons.json,car,590,577,340430,0.16233,val
frankfurt_000001_054219_gtFine_polygons.json,car,114,556,63384,0.030224,val
frankfurt_000001_054219_gtFine_polygons.json,person,19,57,1083,0.000516,val
frankfurt_000001_054219_gtFine_polygons.json,person,38,46,1748,0.000834,val
frankfurt_000001_054219_gtFine_polygons.json,person,20,52,1040,0.000496,val
frankfurt_000001_054219_gtFine_polygons.json,person,23,57,1311,0.000625,val
frankfurt_000001_054219_gtFine_polygons.json,car,288,152,43776,0.020874,val
frankfurt_000001_054219_gtFine_polygons.json,car,325,99,32175,0.015342,val
frankfurt_000001_054219_gtFine_polygons.json,car,224,85,19040,0.009079,val
frankfurt_000001_054219_gtFine_polygons.json,person,50,198,9900,0.004721,val
frankfurt_000001_054219_gtFine_polygons.json,bicycle,123,105,12915,0.006158,val
frankfurt_000001_054219_gtFine_polygons.json,rider,109,130,14170,0.006757,val
frankfurt_000001_054219_gtFine_polygons.json,person,52,180,9360,0.004463,val
frankfurt_000001_054219_gtFine_polygons.json,person,63,212,13356,0.006369,val
frankfurt_000001_054219_gtFine_polygons.json,bicycle,145,95,13775,0.006568,val
frankfurt_000001_054219_gtFine_polygons.json,person,51,164,8364,0.003988,val
frankfurt_000001_054415_gtFine_polygons.json,car,25,19,475,0.000226,val
frankfurt_000001_054415_gtFine_polygons.json,truck,100,63,6300,0.003004,val
frankfurt_000001_054415_gtFine_polygons.json,car,121,76,9196,0.004385,val
frankfurt_000001_054415_gtFine_polygons.json,person,47,133,6251,0.002981,val
frankfurt_000001_054415_gtFine_polygons.json,person,54,121,6534,0.003116,val
frankfurt_000001_054415_gtFine_polygons.json,person,25,121,3025,0.001442,val
frankfurt_000001_054415_gtFine_polygons.json,person,43,115,4945,0.002358,val
frankfurt_000001_054415_gtFine_polygons.json,person,54,128,6912,0.003296,val
frankfurt_000001_054415_gtFine_polygons.json,person,20,33,660,0.000315,val
frankfurt_000001_054415_gtFine_polygons.json,person,18,35,630,0.0003,val
frankfurt_000001_054415_gtFine_polygons.json,car,340,212,72080,0.03437,val
frankfurt_000001_054415_gtFine_polygons.json,person,14,35,490,0.000234,val
frankfurt_000001_054415_gtFine_polygons.json,car,244,352,85888,0.040955,val
frankfurt_000001_054415_gtFine_polygons.json,person,10,30,300,0.000143,val
frankfurt_000001_054415_gtFine_polygons.json,car,33,22,726,0.000346,val
frankfurt_000001_054415_gtFine_polygons.json,car,35,28,980,0.000467,val
frankfurt_000001_054415_gtFine_polygons.json,car,54,74,3996,0.001905,val
frankfurt_000001_054415_gtFine_polygons.json,person,58,128,7424,0.00354,val
frankfurt_000001_054415_gtFine_polygons.json,person,21,39,819,0.000391,val
frankfurt_000001_054415_gtFine_polygons.json,person,14,71,994,0.000474,val
frankfurt_000001_054415_gtFine_polygons.json,person,11,55,605,0.000288,val
frankfurt_000001_054415_gtFine_polygons.json,bicycle,43,38,1634,0.000779,val
frankfurt_000001_054415_gtFine_polygons.json,rider,36,71,2556,0.001219,val
frankfurt_000001_054415_gtFine_polygons.json,bicycle,19,43,817,0.00039,val
frankfurt_000001_054415_gtFine_polygons.json,person,32,92,2944,0.001404,val
frankfurt_000001_054415_gtFine_polygons.json,person,38,92,3496,0.001667,val
frankfurt_000001_054415_gtFine_polygons.json,person,44,107,4708,0.002245,val
frankfurt_000001_054415_gtFine_polygons.json,person,36,106,3816,0.00182,val
frankfurt_000001_054415_gtFine_polygons.json,rider,39,102,3978,0.001897,val
frankfurt_000001_054415_gtFine_polygons.json,bicycle,48,66,3168,0.001511,val
frankfurt_000001_054415_gtFine_polygons.json,person,48,120,5760,0.002747,val
frankfurt_000001_054415_gtFine_polygons.json,person,41,119,4879,0.002326,val
frankfurt_000001_054415_gtFine_polygons.json,person,60,77,4620,0.002203,val
frankfurt_000001_054415_gtFine_polygons.json,person,64,155,9920,0.00473,val
frankfurt_000001_054415_gtFine_polygons.json,person,44,146,6424,0.003063,val
frankfurt_000001_054415_gtFine_polygons.json,person,52,154,8008,0.003819,val
frankfurt_000001_054415_gtFine_polygons.json,person,97,221,21437,0.010222,val
frankfurt_000001_054415_gtFine_polygons.json,person,81,163,13203,0.006296,val
frankfurt_000001_054415_gtFine_polygons.json,person,87,210,18270,0.008712,val
frankfurt_000001_054415_gtFine_polygons.json,person,42,75,3150,0.001502,val
frankfurt_000001_054415_gtFine_polygons.json,bicycle,139,36,5004,0.002386,val
frankfurt_000001_054415_gtFine_polygons.json,car,356,271,96476,0.046003,val
frankfurt_000001_054640_gtFine_polygons.json,person,17,33,561,0.000268,val
frankfurt_000001_054640_gtFine_polygons.json,person,9,18,162,7.7e-05,val
frankfurt_000001_054640_gtFine_polygons.json,person,24,55,1320,0.000629,val
frankfurt_000001_054640_gtFine_polygons.json,person,24,53,1272,0.000607,val
frankfurt_000001_054640_gtFine_polygons.json,bicycle,22,31,682,0.000325,val
frankfurt_000001_054640_gtFine_polygons.json,person,19,35,665,0.000317,val
frankfurt_000001_054640_gtFine_polygons.json,bicycle,21,28,588,0.00028,val
frankfurt_000001_054640_gtFine_polygons.json,person,26,35,910,0.000434,val
frankfurt_000001_054640_gtFine_polygons.json,person,35,79,2765,0.001318,val
frankfurt_000001_054640_gtFine_polygons.json,person,31,62,1922,0.000916,val
frankfurt_000001_054640_gtFine_polygons.json,bicycle,65,36,2340,0.001116,val
frankfurt_000001_054640_gtFine_polygons.json,person,65,170,11050,0.005269,val
frankfurt_000001_054640_gtFine_polygons.json,person,66,177,11682,0.00557,val
frankfurt_000001_054640_gtFine_polygons.json,person,66,167,11022,0.005256,val
frankfurt_000001_054640_gtFine_polygons.json,person,45,138,6210,0.002961,val
frankfurt_000001_054640_gtFine_polygons.json,person,33,52,1716,0.000818,val
frankfurt_000001_054640_gtFine_polygons.json,person,63,171,10773,0.005137,val
frankfurt_000001_054640_gtFine_polygons.json,person,65,177,11505,0.005486,val
frankfurt_000001_054640_gtFine_polygons.json,person,57,174,9918,0.004729,val
frankfurt_000001_054640_gtFine_polygons.json,person,55,169,9295,0.004432,val
frankfurt_000001_054640_gtFine_polygons.json,person,48,173,8304,0.00396,val
frankfurt_000001_054640_gtFine_polygons.json,person,74,180,13320,0.006351,val
frankfurt_000001_054640_gtFine_polygons.json,rider,81,203,16443,0.007841,val
frankfurt_000001_054640_gtFine_polygons.json,bicycle,128,112,14336,0.006836,val
frankfurt_000001_054640_gtFine_polygons.json,person,125,240,30000,0.014305,val
frankfurt_000001_054640_gtFine_polygons.json,person,76,234,17784,0.00848,val
frankfurt_000001_054640_gtFine_polygons.json,car,40,48,1920,0.000916,val
frankfurt_000001_054640_gtFine_polygons.json,person,16,47,752,0.000359,val
frankfurt_000001_054640_gtFine_polygons.json,person,24,47,1128,0.000538,val
frankfurt_000001_054640_gtFine_polygons.json,person,31,34,1054,0.000503,val
frankfurt_000001_054640_gtFine_polygons.json,bicycle,50,36,1800,0.000858,val
frankfurt_000001_054640_gtFine_polygons.json,bicycle,17,33,561,0.000268,val
frankfurt_000001_054640_gtFine_polygons.json,bicycle,46,73,3358,0.001601,val
frankfurt_000001_054640_gtFine_polygons.json,person,53,90,4770,0.002275,val
frankfurt_000001_054640_gtFine_polygons.json,person,38,90,3420,0.001631,val
frankfurt_000001_054640_gtFine_polygons.json,bicycle,46,82,3772,0.001799,val
frankfurt_000001_054640_gtFine_polygons.json,person,30,52,1560,0.000744,val
frankfurt_000001_054640_gtFine_polygons.json,person,34,71,2414,0.001151,val
frankfurt_000001_054640_gtFine_polygons.json,person,26,75,1950,0.00093,val
frankfurt_000001_054640_gtFine_polygons.json,person,18,57,1026,0.000489,val
frankfurt_000001_054640_gtFine_polygons.json,person,19,33,627,0.000299,val
frankfurt_000001_054640_gtFine_polygons.json,person,31,98,3038,0.001449,val
frankfurt_000001_054640_gtFine_polygons.json,person,46,115,5290,0.002522,val
frankfurt_000001_054640_gtFine_polygons.json,car,65,57,3705,0.001767,val
frankfurt_000001_054640_gtFine_polygons.json,truck,116,125,14500,0.006914,val
frankfurt_000001_054640_gtFine_polygons.json,car,87,89,7743,0.003692,val
frankfurt_000001_054640_gtFine_polygons.json,car,199,119,23681,0.011292,val
frankfurt_000001_054640_gtFine_polygons.json,car,324,245,79380,0.037851,val
frankfurt_000001_054640_gtFine_polygons.json,bicycle,148,106,15688,0.007481,val
frankfurt_000001_054640_gtFine_polygons.json,person,10,28,280,0.000134,val
frankfurt_000001_054884_gtFine_polygons.json,person,16,37,592,0.000282,val
frankfurt_000001_054884_gtFine_polygons.json,bicycle,23,33,759,0.000362,val
frankfurt_000001_054884_gtFine_polygons.json,car,97,102,9894,0.004718,val
frankfurt_000001_054884_gtFine_polygons.json,person,34,108,3672,0.001751,val
frankfurt_000001_054884_gtFine_polygons.json,rider,43,112,4816,0.002296,val
frankfurt_000001_054884_gtFine_polygons.json,bicycle,43,73,3139,0.001497,val
frankfurt_000001_054884_gtFine_polygons.json,person,14,33,462,0.00022,val
frankfurt_000001_054884_gtFine_polygons.json,car,49,58,2842,0.001355,val
frankfurt_000001_054884_gtFine_polygons.json,car,118,85,10030,0.004783,val
frankfurt_000001_054884_gtFine_polygons.json,person,16,36,576,0.000275,val
frankfurt_000001_054884_gtFine_polygons.json,car,49,52,2548,0.001215,val
frankfurt_000001_054884_gtFine_polygons.json,car,65,51,3315,0.001581,val
frankfurt_000001_054884_gtFine_polygons.json,car,87,55,4785,0.002282,val
frankfurt_000001_054884_gtFine_polygons.json,bicycle,114,84,9576,0.004566,val
frankfurt_000001_054884_gtFine_polygons.json,bicycle,79,81,6399,0.003051,val
frankfurt_000001_054884_gtFine_polygons.json,truck,294,256,75264,0.035889,val
frankfurt_000001_054884_gtFine_polygons.json,bicycle,68,95,6460,0.00308,val
frankfurt_000001_054884_gtFine_polygons.json,car,383,425,162775,0.077617,val
frankfurt_000001_054884_gtFine_polygons.json,car,167,156,26052,0.012423,val
frankfurt_000001_054884_gtFine_polygons.json,car,190,144,27360,0.013046,val
frankfurt_000001_054884_gtFine_polygons.json,rider,57,123,7011,0.003343,val
frankfurt_000001_054884_gtFine_polygons.json,bicycle,88,89,7832,0.003735,val
frankfurt_000001_054884_gtFine_polygons.json,car,419,313,131147,0.062536,val
frankfurt_000001_054884_gtFine_polygons.json,person,74,114,8436,0.004023,val
frankfurt_000001_054884_gtFine_polygons.json,person,94,211,19834,0.009458,val
frankfurt_000001_054884_gtFine_polygons.json,person,63,96,6048,0.002884,val
frankfurt_000001_054884_gtFine_polygons.json,person,38,89,3382,0.001613,val
frankfurt_000001_054884_gtFine_polygons.json,person,47,82,3854,0.001838,val
frankfurt_000001_054884_gtFine_polygons.json,person,44,92,4048,0.00193,val
frankfurt_000001_054884_gtFine_polygons.json,bicycle,164,184,30176,0.014389,val
